"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
259, 7.241924097700473e-01, 1.292958033713563e-01, 7.055372848955456e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.125212322935853e+03, 2.050084929174341e+03, 1.692819315933412e+03, 0.000000000000000e+00, -4.958583398817560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.356843307729652e-07, -1.742211252542709e-05, 7.178777956759007e-06, -0.000000000000000e+00, 0.000000000000000e+00
260, 7.253582301955656e-01, 1.288094956669444e-01, 7.081312398362697e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.126113945497215e+03, 2.050445578198885e+03, 1.686915059264746e+03, 0.000000000000000e+00, -4.931532047014155e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.339190623804973e-07, -1.944920897484366e-05, 8.209278971258694e-06, -0.000000000000000e+00, 0.000000000000000e+00
261, 7.265049848253149e-01, 1.283196930423850e-01, 7.099588224535565e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.126831733185548e+03, 2.050732693274218e+03, 1.682808190200397e+03, 0.000000000000000e+00, -4.909996286808784e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.326891751055972e-07, -2.147880497453117e-05, 9.279043036846436e-06, -0.000000000000000e+00, 0.000000000000000e+00
262, 7.276316415570300e-01, 1.278273608652878e-01, 7.112092111522415e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.127825062154914e+03, 2.051130024861965e+03, 1.680175089844327e+03, 0.000000000000000e+00, -4.880193470687750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.318997692198961e-07, -2.284323828370324e-05, 1.009237563734044e-05, -0.000000000000000e+00, 0.000000000000000e+00
263, 7.287371989351064e-01, 1.273334780837528e-01, 7.119871748342421e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.128620383207107e+03, 2.051448153282843e+03, 1.678599529723652e+03, 0.000000000000000e+00, -4.856331479538081e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.314270892302640e-07, -2.386550061403874e-05, 1.077496423638391e-05, -0.000000000000000e+00, 0.000000000000000e+00
264, 7.298206866374377e-01, 1.268390353809545e-01, 7.123852974223392e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.128790841746402e+03, 2.051516336698561e+03, 1.677717190055949e+03, 0.000000000000000e+00, -4.851217217637399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.311622739691197e-07, -2.503908891138162e-05, 1.154390777671911e-05, -0.000000000000000e+00, 0.000000000000000e+00
265, 7.308811659156641e-01, 1.263450332889968e-01, 7.126884187068631e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.129552059720044e+03, 2.051820823888017e+03, 1.677252523664453e+03, 0.000000000000000e+00, -4.828378420022433e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.310227835395868e-07, -2.586373673773911e-05, 1.216760830154526e-05, -0.000000000000000e+00, 0.000000000000000e+00
266, 7.319177299871450e-01, 1.258524802543951e-01, 7.129758361671656e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.130742152048530e+03, 2.052296860819411e+03, 1.676965360983058e+03, 0.000000000000000e+00, -4.792672119364034e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.309365681651276e-07, -2.584751687608227e-05, 1.239974385556846e-05, -0.000000000000000e+00, 0.000000000000000e+00
267, 7.329295043762601e-01, 1.253623906482098e-01, 7.130399660276982e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.130314620788824e+03, 2.052125848315529e+03, 1.676674812413567e+03, 0.000000000000000e+00, -4.805499325568528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.308493279692185e-07, -2.513265199966117e-05, 1.228629454131787e-05, -0.000000000000000e+00, 0.000000000000000e+00
268, 7.339156472021010e-01, 1.248757827147781e-01, 7.130707478272099e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.130032820751653e+03, 2.052013128300661e+03, 1.676510340695969e+03, 0.000000000000000e+00, -4.813954162736997e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307999399565250e-07, -2.520378386633201e-05, 1.254738314828496e-05, -0.000000000000000e+00, 0.000000000000000e+00
269, 7.348753494092374e-01, 1.243936764541254e-01, 7.131394073426856e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.130373227640405e+03, 2.052149291056161e+03, 1.676460165213253e+03, 0.000000000000000e+00, -4.803740946144440e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307848725958745e-07, -2.534026494777055e-05, 1.283883759728374e-05, -0.000000000000000e+00, 0.000000000000000e+00
270, 7.358078349380777e-01, 1.239170914344837e-01, 7.133357776926300e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131898078700381e+03, 2.052759231480152e+03, 1.676496802379092e+03, 0.000000000000000e+00, -4.757990890368442e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307958745152934e-07, -2.553103382210764e-05, 1.315641879441206e-05, -0.000000000000000e+00, 0.000000000000000e+00
271, 7.367123608313652e-01, 1.234470445328319e-01, 7.133129281256586e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131255111535314e+03, 2.052502044614125e+03, 1.676340453347400e+03, 0.000000000000000e+00, -4.777281812895947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307489229236201e-07, -2.500556224215663e-05, 1.309762647976071e-05, -0.000000000000000e+00, 0.000000000000000e+00
272, 7.375882172735849e-01, 1.229845476030027e-01, 7.134067846558407e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131875254735400e+03, 2.052750101894159e+03, 1.676322481497592e+03, 0.000000000000000e+00, -4.758675677032744e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307435258252752e-07, -2.463605224434772e-05, 1.310838745262012e-05, -0.000000000000000e+00, 0.000000000000000e+00
273, 7.384347275604792e-01, 1.225306050726132e-01, 7.134112656998028e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131544954558641e+03, 2.052617981823456e+03, 1.676204060681895e+03, 0.000000000000000e+00, -4.768585662280592e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307079622574687e-07, -2.468537662728466e-05, 1.333454964489212e-05, -0.000000000000000e+00, 0.000000000000000e+00
274, 7.392512479964900e-01, 1.220862114718437e-01, 7.134495354276471e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131644626903110e+03, 2.052657850761244e+03, 1.676146704335196e+03, 0.000000000000000e+00, -4.765595196235403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306907367791836e-07, -2.512207401132314e-05, 1.376876165019617e-05, -0.000000000000000e+00, 0.000000000000000e+00
275, 7.400371677187193e-01, 1.216523488988766e-01, 7.135680900539386e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.132635464300543e+03, 2.053054185720217e+03, 1.676191806617737e+03, 0.000000000000000e+00, -4.735867134664453e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307042820971163e-07, -2.520563184446619e-05, 1.400811166508435e-05, -0.000000000000000e+00, 0.000000000000000e+00
276, 7.407919084469404e-01, 1.212299844285757e-01, 7.134903843689396e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.131694033138770e+03, 2.052677613255507e+03, 1.676066877750109e+03, 0.000000000000000e+00, -4.764112862585650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306667624126619e-07, -2.394968087060803e-05, 1.348860609990961e-05, -0.000000000000000e+00, 0.000000000000000e+00
277, 7.415149241602403e-01, 1.208200674727076e-01, 7.135720313404348e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.132308289623157e+03, 2.052923315849263e+03, 1.676075701906346e+03, 0.000000000000000e+00, -4.745683345658300e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306694126077295e-07, -2.358714951667072e-05, 1.345461434016863e-05, -0.000000000000000e+00, 0.000000000000000e+00
278, 7.422057007020230e-01, 1.204235271016399e-01, 7.135706854999123e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.132219805475933e+03, 2.052887922190373e+03, 1.676049966464597e+03, 0.000000000000000e+00, -4.748338132592632e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306616833553988e-07, -2.365518231356524e-05, 1.365820455419880e-05, -0.000000000000000e+00, 0.000000000000000e+00
279, 7.428637553163108e-01, 1.200412693389843e-01, 7.135786311469852e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.132244673401883e+03, 2.052897869360753e+03, 1.676039424897608e+03, 0.000000000000000e+00, -4.747592021035161e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306585173356614e-07, -2.412334111133060e-05, 1.409025705714147e-05, -0.000000000000000e+00, 0.000000000000000e+00
280, 7.434886361195266e-01, 1.196741744420348e-01, 7.136452930001029e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.132934918626680e+03, 2.053173967450671e+03, 1.676108258110470e+03, 0.000000000000000e+00, -4.726882616449751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.306791902797335e-07, -2.395717333461603e-05, 1.414728247079361e-05, -0.000000000000000e+00, 0.000000000000000e+00
281, 7.440799215131655e-01, 1.193230941820900e-01, 7.137427592585974e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.133879000531859e+03, 2.053551600212743e+03, 1.676187612877072e+03, 0.000000000000000e+00, -4.698557358362089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.307030226227415e-07, -2.362117933836416e-05, 1.409404970052422e-05, -0.000000000000000e+00, 0.000000000000000e+00
