"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
926, 7.258606944577864e-01, 3.842229667399570e-01, 7.458375538316151e-04, 4.213624057640730e-01, -9.171501283604371e-02, 5.432225289174756e+03, 2.123024586744608e+03, 1.658324432257285e+03, 2.896300954820311e-01, 5.106889158288896e-02, 5.649519839801501e+02, -1.229691537585809e+02
927, 7.246940126677567e-01, 3.844742976727359e-01, 7.459776559081366e-04, 4.211019660290795e-01, -8.975135665673634e-02, 5.433094757432461e+03, 2.123536100151664e+03, 1.658412457610166e+03, 2.891193981524063e-01, 5.490557953414815e-02, 5.644967549549984e+02, -1.203137331874572e+02
928, 7.235112501771525e-01, 3.847237143701919e-01, 7.460969854118138e-04, 4.207755197207104e-01, -8.776420497651706e-02, 5.433803001767099e+03, 2.123995576750748e+03, 1.658505992747367e+03, 2.885753015957176e-01, 5.835195710171578e-02, 5.639689315839551e+02, -1.176310944723560e+02
929, 7.223136073474509e-01, 3.849707960921240e-01, 7.462010255080324e-04, 4.204303675065493e-01, -8.576959823264427e-02, 5.434401945728276e+03, 2.124412650478881e+03, 1.658600376767332e+03, 2.880294435081160e-01, 6.148028516788261e-02, 5.634277535605232e+02, -1.149416783155051e+02
930, 7.211022954640359e-01, 3.852151514638775e-01, 7.463054137808342e-04, 4.201238206302084e-01, -8.378494615097712e-02, 5.435006246558648e+03, 2.124820504637190e+03, 1.658686763613527e+03, 2.875166013821259e-01, 6.453946037906792e-02, 5.629381924242414e+02, -1.122662982257048e+02
931, 7.198785354534696e-01, 3.854564204663977e-01, 7.464241402808978e-04, 4.198108465448011e-01, -8.180688640426030e-02, 5.435712518488489e+03, 2.125269038144728e+03, 1.658773012797074e+03, 2.870006128630570e-01, 6.790375754189756e-02, 5.624293533523928e+02, -1.095983931782731e+02
932, 7.186435565789623e-01, 3.856942762276239e-01, 7.465605674450484e-04, 4.193684735576872e-01, -7.981824672945910e-02, 5.436536248084933e+03, 2.125793043327521e+03, 1.658878798529350e+03, 2.863952803749472e-01, 7.183414205086021e-02, 5.617340264740884e+02, -1.069146298506239e+02
933, 7.173985951165580e-01, 3.859284265950575e-01, 7.466631682466499e-04, 4.188090454691172e-01, -7.782939575695008e-02, 5.437119217535016e+03, 2.126242522295153e+03, 1.659001554098891e+03, 2.857299691656289e-01, 7.520553078802482e-02, 5.609075996778904e+02, -1.042362862757953e+02
934, 7.161448930157844e-01, 3.861586154710712e-01, 7.467679846240676e-04, 4.183261300355390e-01, -7.588347830792419e-02, 5.437730216796538e+03, 2.126682123497812e+03, 1.659111647455264e+03, 2.851261634590474e-01, 7.850282977244080e-02, 5.601821966780346e+02, -1.016158698154754e+02
935, 7.148836965497195e-01, 3.863846238945834e-01, 7.469114576008694e-04, 4.178974307333537e-01, -7.398213218140254e-02, 5.438616514635724e+03, 2.127218233759376e+03, 1.659211112652535e+03, 2.845550269933806e-01, 8.252401035679037e-02, 5.595006295333436e+02, -9.905073945315849e+01
936, 7.136162549605271e-01, 3.866062708551081e-01, 7.470384300346527e-04, 4.173593157317467e-01, -7.210311145401302e-02, 5.439378748552537e+03, 2.127725146318644e+03, 1.659324420328578e+03, 2.839246022046960e-01, 8.632618891488715e-02, 5.586852013923657e+02, -9.651861076366363e+01
937, 7.123438191075092e-01, 3.868234138278431e-01, 7.471826171644830e-04, 4.167097809587278e-01, -7.025427777359330e-02, 5.440257162742705e+03, 2.128301243113457e+03, 1.659453400417395e+03, 2.832211954408302e-01, 9.064729487404012e-02, 5.577080774979999e+02, -9.402557843249141e+01
938, 7.110676401255391e-01, 3.870359490213926e-01, 7.473376462889808e-04, 4.159578897366281e-01, -6.844534521815804e-02, 5.441205543928628e+03, 2.128925204433251e+03, 1.659595566968161e+03, 2.824542200632857e-01, 9.532741634237731e-02, 5.565862924236862e+02, -9.158557120470761e+01
939, 7.097889681023739e-01, 3.872438113328360e-01, 7.475007309362476e-04, 4.151270483381234e-01, -6.668814989652390e-02, 5.442195991921320e+03, 2.129580041520866e+03, 1.659743852041797e+03, 2.816417406719536e-01, 1.002391264352777e-01, 5.553533677728651e+02, -8.921482901160073e+01
940, 7.085090507837551e-01, 3.874469740081566e-01, 7.476958813310914e-04, 4.142094117268036e-01, -6.498920453888656e-02, 5.443397763492826e+03, 2.130336502261560e+03, 1.659900068534104e+03, 2.807696843415378e-01, 1.059130809580393e-01, 5.539811333311134e+02, -8.691930256883190e+01
941, 7.072291323153640e-01, 3.876454480094494e-01, 7.479078382093201e-04, 4.131441818839635e-01, -6.334693540507060e-02, 5.444697078890468e+03, 2.131161591724054e+03, 1.660072358305018e+03, 2.798023655610813e-01, 1.121017961623621e-01, 5.523998556735745e+02, -8.469885214298479e+01
942, 7.059504520306147e-01, 3.878392810937933e-01, 7.481256231505818e-04, 4.119017583478443e-01, -6.176515132316136e-02, 5.446012859684058e+03, 2.132028442667360e+03, 1.660264137494696e+03, 2.787240309281749e-01, 1.186037500189756e-01, 5.505783328382769e+02, -8.255986616666029e+01
943, 7.046742432928986e-01, 3.880285566121400e-01, 7.483500683168101e-04, 4.105015495389476e-01, -6.025500854751146e-02, 5.447352916651470e+03, 2.132935374580921e+03, 1.660472229902485e+03, 2.775481852077278e-01, 1.254063375902344e-01, 5.485421421317543e+02, -8.051714177435315e+01
944, 7.034017324002838e-01, 3.882133920399842e-01, 7.485789755003344e-04, 4.089048729122181e-01, -5.881878196317070e-02, 5.448698884201280e+03, 2.133883070266341e+03, 1.660702023341244e+03, 2.762494042507598e-01, 1.325146803385495e-01, 5.462414605471849e+02, -7.857391656485872e+01
945, 7.021341375597783e-01, 3.883939372548693e-01, 7.489622131800167e-04, 4.068243573618304e-01, -5.742375509033576e-02, 5.451088915877101e+03, 2.135358914305921e+03, 1.661000249159771e+03, 2.745752384123870e-01, 1.435844841139393e-01, 5.431840888667746e+02, -7.667109779346596e+01
946, 7.008726679371678e-01, 3.885703725789063e-01, 7.495555200303180e-04, 4.039567714549080e-01, -5.597898186820659e-02, 5.454875852419444e+03, 2.137573449551236e+03, 1.661406717353239e+03, 2.722945189546898e-01, 1.601949591789782e-01, 5.389284191230676e+02, -7.468290256329826e+01
947, 6.996248664038043e-01, 3.887416636812310e-01, 7.501115559269482e-04, 4.007302288235022e-01, -5.330267610740492e-02, 5.458313758619682e+03, 2.139751746909435e+03, 1.661866968773676e+03, 2.696818947286921e-01, 1.765336261878507e-01, 5.342275101045484e+02, -7.105966530743056e+01
948, 6.984194870820156e-01, 3.888966796432348e-01, 7.504556984039475e-04, 3.979316713680974e-01, -4.915253269762120e-02, 5.460270311348599e+03, 2.141263333863504e+03, 1.662278329101718e+03, 2.673221570444170e-01, 1.878715253982256e-01, 5.302533809982516e+02, -6.549691447764033e+01
949, 6.972223178160544e-01, 3.890384265591668e-01, 7.507633951545020e-04, 3.958789196027006e-01, -4.494925910390328e-02, 5.462086961489043e+03, 2.142547013000913e+03, 1.662593173404562e+03, 2.654991923219656e-01, 1.974999656538247e-01, 5.273018399108702e+02, -5.987140475149701e+01
950, 6.960342966530876e-01, 3.891675011931916e-01, 7.510256318941890e-04, 3.943734894730550e-01, -4.102444891296457e-02, 5.463670774402032e+03, 2.143601974463773e+03, 1.662830996040264e+03, 2.641078949792902e-01, 2.054128724863039e-01, 5.251132221391583e+02, -5.462456562167568e+01
951, 6.948563510813669e-01, 3.892845447289419e-01, 7.512228453504891e-04, 3.932462712405182e-01, -3.735368780167905e-02, 5.464849894599817e+03, 2.144397576959815e+03, 1.663011465548232e+03, 2.630352916516811e-01, 2.113804159923929e-01, 5.234748565947112e+02, -4.972384430648057e+01
952, 6.936894001614998e-01, 3.893902382866616e-01, 7.513771038250174e-04, 3.924182015938089e-01, -3.392748670361388e-02, 5.465767510521616e+03, 2.145011330303662e+03, 1.663145924537137e+03, 2.622155651776135e-01, 2.159839709078702e-01, 5.222653173701128e+02, -4.515374041995695e+01
953, 6.925343567292893e-01, 3.894852984966979e-01, 7.515227277358090e-04, 3.917689651750788e-01, -3.073666275059326e-02, 5.466652055363991e+03, 2.145563551547632e+03, 1.663251738466550e+03, 2.615512397215480e-01, 2.201259944871924e-01, 5.213002224901461e+02, -4.089917924797406e+01
954, 6.913921296137816e-01, 3.895704731606531e-01, 7.516039575124031e-04, 3.912601670349785e-01, -2.778233799449292e-02, 5.467093650008722e+03, 2.145896649334556e+03, 1.663330173324462e+03, 2.610326320255145e-01, 2.226244476030901e-01, 5.205669330559929e+02, -3.696406560503569e+01
955, 6.902636258142788e-01, 3.896465370256630e-01, 7.517105335946748e-04, 3.908110246892785e-01, -2.506460928886195e-02, 5.467722070304877e+03, 2.146285490985217e+03, 1.663395706261573e+03, 2.605704009968973e-01, 2.255410164661142e-01, 5.198956343213961e+02, -3.334343230365970e+01
956, 6.891497525816365e-01, 3.897142876915602e-01, 7.517820397370992e-04, 3.903033220642750e-01, -2.258407474041031e-02, 5.468096777826187e+03, 2.146576201103036e+03, 1.663462773731076e+03, 2.601027362755017e-01, 2.277215341044770e-01, 5.191708519676333e+02, -3.004072130841013e+01
957, 6.880514193520363e-01, 3.897745416652861e-01, 7.518466812338107e-04, 3.898126923149858e-01, -2.035461570270310e-02, 5.468430078057236e+03, 2.146840298018933e+03, 1.663524395302828e+03, 2.596681612150560e-01, 2.297024351741444e-01, 5.184736490095128e+02, -2.707282775964424e+01
958, 6.869695394854497e-01, 3.898281305719942e-01, 7.519057183889279e-04, 3.892970403323854e-01, -1.838323032018931e-02, 5.468721501939996e+03, 2.147087224631657e+03, 1.663585102118782e+03, 2.592353480689008e-01, 2.315545476443459e-01, 5.177471467653064e+02, -2.444885026220863e+01
959, 6.859050317659903e-01, 3.898758975279379e-01, 7.519741394072402e-04, 3.887311578049600e-01, -1.667901768275682e-02, 5.469075603460726e+03, 2.147365531537065e+03, 1.663649350374300e+03, 2.587797460757205e-01, 2.336420330083691e-01, 5.169475084760039e+02, -2.218030755140651e+01
960, 6.848588216270914e-01, 3.899186936765358e-01, 7.520547382859876e-04, 3.880634715543970e-01, -1.525108217995675e-02, 5.469504958923542e+03, 2.147691644312395e+03, 1.663723679919814e+03, 2.582635927208545e-01, 2.360880939299406e-01, 5.160042903776323e+02, -2.027921825838845e+01
961, 6.838318420707384e-01, 3.899573748859853e-01, 7.521479290293038e-04, 3.872279522297596e-01, -1.410939014491262e-02, 5.470001341240792e+03, 2.148076325823534e+03, 1.663815504588583e+03, 2.576405984521568e-01, 2.389734590024891e-01, 5.148295132973412e+02, -1.875879677435490e+01
962, 6.828250342566112e-01, 3.899927986044385e-01, 7.522567964757943e-04, 3.862131381168147e-01, -1.326715804116233e-02, 5.470582573196246e+03, 2.148529405134151e+03, 1.663925601984804e+03, 2.569007717115748e-01, 2.423718526868598e-01, 5.134059804127567e+02, -1.763647480928973e+01
963, 6.818393477437992e-01, 3.900258208670322e-01, 7.523743944949208e-04, 3.850630175013149e-01, -1.274029497207444e-02, 5.471197016976419e+03, 2.149020833832080e+03, 1.664046052991724e+03, 2.560755161992487e-01, 2.460578920716290e-01, 5.117970791122058e+02, -1.693345103886368e+01
964, 6.808757403745230e-01, 3.900572934479221e-01, 7.525403671594010e-04, 3.836990467026907e-01, -1.254170469458085e-02, 5.472126391422608e+03, 2.149681294897799e+03, 1.664190348297354e+03, 2.550977559508286e-01, 2.510117857099324e-01, 5.098717137939481e+02, -1.666582317958805e+01
965, 6.799351777959463e-01, 3.900880611498254e-01, 7.527606499198435e-04, 3.819277030276869e-01, -1.268201478287217e-02, 5.473406740169363e+03, 2.150564280169010e+03, 1.664386719943472e+03, 2.538351536177531e-01, 2.576347576681659e-01, 5.073693783918645e+02, -1.684734023254616e+01
966, 6.790186326224995e-01, 3.901189592233499e-01, 7.530265130687171e-04, 3.797467327080639e-01, -1.317907619883788e-02, 5.474964049792414e+03, 2.151638691476550e+03, 1.664630318254707e+03, 2.522909099688212e-01, 2.656935511650177e-01, 5.042939738742111e+02, -1.750147699996750e+01
967, 6.781270832471402e-01, 3.901508109084961e-01, 7.533245954393669e-04, 3.771903497035655e-01, -1.405316041221070e-02, 5.476690895445216e+03, 2.152852012049051e+03, 1.664909964608652e+03, 2.504953164709027e-01, 2.747942557747340e-01, 5.007009620913467e+02, -1.865485409249697e+01
968, 6.772615123154981e-01, 3.901844250910669e-01, 7.536535578596907e-04, 3.742230988793201e-01, -1.532378913378489e-02, 5.478563827386247e+03, 2.154199475352337e+03, 1.665224854723687e+03, 2.484285687358330e-01, 2.849011193469655e-01, 4.965452560750600e+02, -2.033267006302351e+01
969, 6.764229048819034e-01, 3.902205940672414e-01, 7.540481767317676e-04, 3.706893184331123e-01, -1.700677483230444e-02, 5.480838045622625e+03, 2.155812405664998e+03, 1.665599550418716e+03, 2.459787602545118e-01, 2.969991605936658e-01, 4.915989851467741e+02, -2.255396320433535e+01
970, 6.756122462707936e-01, 3.902600914101812e-01, 7.545261639515717e-04, 3.664050639230754e-01, -1.911561207937344e-02, 5.483623225011440e+03, 2.157766477684688e+03, 1.666053181127973e+03, 2.430235168241818e-01, 3.116559896628934e-01, 4.856094876871528e+02, -2.533459141994757e+01
971, 6.748305196709460e-01, 3.903036699331907e-01, 7.551408158467654e-04, 3.612363098917942e-01, -2.166375939439194e-02, 5.487285520787466e+03, 2.160229024490433e+03, 1.666596918367000e+03, 2.394655733691325e-01, 3.301267150215705e-01, 4.783694674042053e+02, -2.868837035394467e+01
972, 6.740787034933610e-01, 3.903520597445971e-01, 7.558117485305645e-04, 3.552461588677291e-01, -2.467519615900989e-02, 5.491254481076870e+03, 2.162946161959985e+03, 1.667211869233158e+03, 2.353861096369180e-01, 3.505070382888367e-01, 4.700193660106399e+02, -3.264727785322596e+01
973, 6.733577685264444e-01, 3.904059663901034e-01, 7.565662563595968e-04, 3.483468098650391e-01, -2.816594555044910e-02, 5.495733771025488e+03, 2.166005835148212e+03, 1.667905255869405e+03, 2.307329124543922e-01, 3.734566053854659e-01, 4.604313329293786e+02, -3.722865686077043e+01
974, 6.726686749243869e-01, 3.904660690788973e-01, 7.573332052772420e-04, 3.400808846024421e-01, -3.211548831640017e-02, 5.500163324881018e+03, 2.169250250975626e+03, 1.668711964663198e+03, 2.252411825105906e-01, 3.977918641337308e-01, 4.490505397527716e+02, -4.240602167264466e+01
975, 6.720123690663486e-01, 3.905330189902285e-01, 7.588599654827618e-04, 3.294316294058746e-01, -3.641526145405078e-02, 5.509806695208504e+03, 2.174971020408354e+03, 1.669746552139221e+03, 2.180373848671917e-01, 4.407014083445057e-01, 4.341138607783861e+02, -4.798680008225837e+01
976, 6.713897803252314e-01, 3.906074376575138e-01, 7.599921287172412e-04, 3.159421757926575e-01, -4.094845255929058e-02, 5.516310958326504e+03, 2.179814571379546e+03, 1.670972026333781e+03, 2.091927474684812e-01, 4.770312354734411e-01, 4.157176947686590e+02, -5.388010087473636e+01
977, 6.708018177854641e-01, 3.906899154272791e-01, 7.614535155503297e-04, 3.006225666683154e-01, -4.575512820558239e-02, 5.525052456471814e+03, 2.185733890216311e+03, 1.672293926162546e+03, 1.992095266632894e-01, 5.214300311792721e-01, 3.948009438909015e+02, -6.008919424649780e+01
978, 6.702493669493753e-01, 3.907810099904159e-01, 7.631993751361075e-04, 2.821892323244652e-01, -5.052836527125373e-02, 5.535613367653490e+03, 2.192708673627353e+03, 1.673792628151632e+03, 1.872922592546058e-01, 5.737455073850692e-01, 3.697451039895573e+02, -6.620598354426403e+01
979, 6.697332864713826e-01, 3.908812449833254e-01, 7.650527566491397e-04, 2.593678634312064e-01, -5.476876769361384e-02, 5.546678050404262e+03, 2.200300903635213e+03, 1.675519224292956e+03, 1.726784992211571e-01, 6.306922403397157e-01, 3.390195789467039e+02, -7.158822344944677e+01
980, 6.692544049584068e-01, 3.909911086565592e-01, 7.667352900492850e-04, 2.317994363187644e-01, -5.791595638628019e-02, 5.556321866509661e+03, 2.207638278557672e+03, 1.677417561124040e+03, 1.552069629879821e-01, 6.857273920493983e-01, 3.023200305595228e+02, -7.553579069323575e+01
981, 6.688135178736484e-01, 3.911110526085630e-01, 7.688903679837470e-04, 1.998367483620940e-01, -5.935266937734646e-02, 5.569416366618960e+03, 2.216462603415180e+03, 1.679402170331804e+03, 1.349602158439605e-01, 7.519156490760323e-01, 2.599027854726855e+02, -7.719262959813938e+01
982, 6.684113845791618e-01, 3.912414905820949e-01, 7.709380606411326e-04, 1.611599761764417e-01, -5.726308964522450e-02, 5.581350690811536e+03, 2.224951703169312e+03, 1.681356563561426e+03, 1.103673850312542e-01, 8.155894967101831e-01, 2.090440002954541e+02, -7.427715995446248e+01
983, 6.680487255505291e-01, 3.913827973208532e-01, 7.739156957025109e-04, 1.139184799208944e-01, -4.885127718811863e-02, 5.600201397998242e+03, 2.236110135176186e+03, 1.683287342637873e+03, 7.963295546477987e-02, 8.992850969528211e-01, 1.471975314022886e+02, -6.312222049428082e+01
984, 6.677262197944259e-01, 3.915353074838120e-01, 7.751955660127833e-04, 5.619306312253146e-02, -2.943627551264516e-02, 5.607274850833439e+03, 2.241871710798641e+03, 1.684838194629525e+03, 4.066888778924027e-02, 9.425007145026408e-01, 7.248888614206136e+01, -3.797270882759377e+01
985, 6.674445024969816e-01, 3.916993146147500e-01, 7.765368728486526e-04, -1.115777438848009e-02, 7.261652086969524e-03, 5.616173753284114e+03, 2.246423855697440e+03, 1.685343158197259e+03, 8.518726405003020e-03, 9.766448038748547e-01, -1.436863435415351e+01, 9.351329397058551e+00
986, 6.672041629276012e-01, 3.918750701644777e-01, 7.745343898786027e-04, -8.384858542368379e-02, 6.946002788899036e-02, 5.603742709974281e+03, 2.238435817529032e+03, 1.683692057760358e+03, 6.988745535136844e-02, 9.167292486378679e-01, -1.082567624102861e+02, 8.967972087059586e+01
987, 6.670057426193772e-01, 3.920627825633265e-01, 7.671604981245540e-04, -1.448701251170230e-01, 1.584064786627558e-01, 5.556710123390770e+03, 2.210670926744701e+03, 1.678790835047995e+03, 1.393114746322818e-01, 7.084742538111377e-01, -1.888393960210167e+02, 2.064841438656001e+02
988, 6.668497338433824e-01, 3.922626163415890e-01, 7.546793455377384e-04, -1.762604203442806e-01, 2.697357167715793e-01, 5.477534561619606e+03, 2.163498802990998e+03, 1.670140153505659e+03, 2.131216570449559e-01, 3.546522105478798e-01, -2.335567037662707e+02, 3.574176481262809e+02
989, 6.667365783900637e-01, 3.924746912957653e-01, 7.387802634362510e-04, -1.676267198307904e-01, 3.996525070679732e-01, 5.378979768073299e+03, 2.100745707648040e+03, 1.656597198146628e+03, 2.940109401509929e-01, -1.160373969683885e-01, -2.268965863423541e+02, 5.409626202100877e+02
990, 6.666666666666666e-01, 4.799655442984406e-01, 7.024002934267247e-04, -1.271272515401268e-01, 6.091093390148108e-01, 5.157537181552759e+03, 1.952771318174297e+03, 1.619665851191564e+03, 4.490264191314737e-01, -1.225942923113428e+00, -1.809897471994562e+02, 8.671826374718818e+02
991, 6.666409855899192e-01, 4.801991710916784e-01, 6.654465453380930e-04, -9.441855963269836e-03, 7.208244810684090e-01, 4.923098301523576e+03, 1.813050342007839e+03, 1.587286822087131e+03, 5.546783885967080e-01, -2.273942405436344e+00, -1.418875194321238e+01, 1.083219209894884e+03
992, 6.666604665428680e-01, 4.804388835483790e-01, 6.313115250470629e-04, 1.360389696939768e-01, 7.828209474944779e-01, 4.707519185136623e+03, 1.683006498069627e+03, 1.553104926816770e+03, 6.514699117914177e-01, -3.249357012933517e+00, 2.154862762624767e+02, 1.239991535773278e+03
993, 6.667253334319114e-01, 4.806845412597711e-01, 5.953062914629606e-04, 2.806828546711481e-01, 7.958842572241653e-01, 4.475180400565473e+03, 1.550795463165472e+03, 1.517654003119758e+03, 7.423247248608081e-01, -4.241026982171769e+00, 4.714931770355932e+02, 1.336932380251326e+03
994, 6.668357508798048e-01, 4.809359072959441e-01, 5.620874944986374e-04, 4.048032527288475e-01, 7.718239889861149e-01, 4.257082259659355e+03, 1.432562545306197e+03, 1.484801479162971e+03, 8.208492337411349e-01, -5.127851853495521e+00, 7.201783649179351e+02, 1.373138517651162e+03
995, 6.669918238226858e-01, 4.811926490258217e-01, 5.384576728994674e-04, 5.033041837873317e-01, 7.291657073672312e-01, 4.101408255751982e+03, 1.348990623619789e+03, 1.459540274752767e+03, 8.785974372860978e-01, -5.754696390852196e+00, 9.347144801134647e+02, 1.354174606595995e+03
996, 6.671935969889624e-01, 4.814543395278184e-01, 5.243072750455855e-04, 5.785724384031633e-01, 6.797772572568499e-01, 4.007917220748494e+03, 1.299206510906523e+03, 1.443613806337077e+03, 9.140929884124434e-01, -6.128110074201002e+00, 1.103498780086276e+03, 1.296524556516495e+03
997, 6.674410542670528e-01, 4.817204595800036e-01, 5.167092600758530e-04, 6.361849284500716e-01, 6.309352285306311e-01, 3.957791204402560e+03, 1.272376733969328e+03, 1.434591313593541e+03, 9.339239852033320e-01, -6.329351098365635e+00, 1.231224167255450e+03, 1.221064295302178e+03
998, 6.677341179727101e-01, 4.819904002157653e-01, 5.126009410944802e-04, 6.811664832158628e-01, 5.856258849527392e-01, 3.931005156350792e+03, 1.257558530158033e+03, 1.429247794159821e+03, 9.455930439781219e-01, -6.440497401156213e+00, 1.328843606415294e+03, 1.142459636734844e+03
999, 6.680726480302120e-01, 4.822634658282479e-01, 5.097925105082605e-04, 7.150494929672779e-01, 5.429545516021563e-01, 3.911712967011035e+03, 1.248440673249443e+03, 1.426701706540109e+03, 9.511489430014239e-01, -6.508887342182049e+00, 1.402628477720038e+03, 1.065050075099835e+03
1000, 6.684564410850005e-01, 4.825388778042438e-01, 5.087029931238155e-04, 7.416483241995273e-01, 5.040994301671893e-01, 3.903781663269804e+03, 1.245352358349742e+03, 1.426220507804215e+03, 9.522007798992731e-01, -6.532051741007045e+00, 1.457920110996898e+03, 9.909503914487373e+02
1001, 6.688852295683901e-01, 4.828157786657399e-01, 5.090845034405943e-04, 7.650282033271067e-01, 4.700527015193813e-01, 3.906926375749084e+03, 1.246038185184282e+03, 1.425936535417673e+03, 9.527995215968487e-01, -6.526907587371123e+00, 1.502752879250387e+03, 9.233294243737129e+02
1002, 6.693586807377031e-01, 4.830932366949703e-01, 5.087086236714951e-04, 7.849656082434039e-01, 4.391208542482777e-01, 3.905149551928173e+03, 1.244000289984508e+03, 1.424656303721348e+03, 9.555753771139910e-01, -6.542193145581417e+00, 1.543055438254778e+03, 8.632070183497527e+02
1003, 6.698763957175955e-01, 4.833702510165923e-01, 5.072122008137089e-04, 8.016214589696218e-01, 4.103973290700809e-01, 3.895582248354437e+03, 1.238436597167917e+03, 1.422468991546485e+03, 9.603307039290497e-01, -6.583924511562170e+00, 1.580445931078943e+03, 8.091235353007871e+02
1004, 6.704379085703952e-01, 4.836457571084884e-01, 5.052823627133646e-04, 8.157177708449791e-01, 3.835450919788322e-01, 3.882937420839501e+03, 1.231571690956310e+03, 1.419986713684413e+03, 9.657203174492717e-01, -6.635415836296325e+00, 1.614380059625627e+03, 7.590708092781952e+02
1005, 6.710426854249539e-01, 4.839186327106915e-01, 5.032155308504499e-04, 8.279751592239052e-01, 3.583399033208933e-01, 3.869383287453157e+03, 1.224253621230445e+03, 1.417346655639682e+03, 9.714539592348609e-01, -6.690306186297687e+00, 1.645368849853663e+03, 7.121002460223907e+02
1006, 6.716901236948010e-01, 4.841877041000349e-01, 5.007302046680902e-04, 8.386955863534115e-01, 3.344578899575201e-01, 3.852977133779538e+03, 1.215557464863358e+03, 1.414263808292236e+03, 9.781325270985399e-01, -6.755533095105204e+00, 1.674945067292959e+03, 6.679403136449819e+02
1007, 6.723795514172627e-01, 4.844517526963202e-01, 4.975690301268982e-04, 8.476521150235521e-01, 3.114703653776772e-01, 3.831710663163023e+03, 1.204879338819359e+03, 1.410746360547093e+03, 9.857276612473498e-01, -6.835626083812624e+00, 1.703586967234215e+03, 6.259842283556936e+02
1008, 6.731102267456488e-01, 4.847095219640878e-01, 4.940708194647574e-04, 8.554051307323699e-01, 2.893366222049858e-01, 3.808076137866714e+03, 1.193142708003214e+03, 1.406895722221656e+03, 9.940071090857167e-01, -6.923658556509358e+00, 1.731341129717107e+03, 5.856177106723958e+02
1009, 6.738813376266107e-01, 4.849597245724238e-01, 4.901417543625400e-04, 8.624076050937998e-01, 2.679883895429871e-01, 3.781628547506589e+03, 1.179864160216997e+03, 1.402390724239042e+03, 1.003663949289144e+00, -7.023256423542410e+00, 1.759506504838411e+03, 5.467569068697744e+02
1010, 6.746920016943005e-01, 4.852010497736813e-01, 4.853677270438681e-04, 8.684452435342418e-01, 2.471755548408901e-01, 3.749391153852139e+03, 1.163807921701303e+03, 1.396912280723113e+03, 1.015352187356527e+00, -7.143688803233589e+00, 1.789252138421949e+03, 5.092542026770356e+02
1011, 6.755412664120225e-01, 4.854321709604779e-01, 4.798567570279659e-04, 8.737706440087409e-01, 2.268358927612309e-01, 3.712193713975582e+03, 1.145222099418922e+03, 1.390390615309578e+03, 1.029189572202912e+00, -7.283094729708622e+00, 1.820898906208000e+03, 4.727158457998142e+02
1012, 6.764281094906236e-01, 4.856517533588944e-01, 4.736029494678700e-04, 8.779737265180799e-01, 2.067604193005005e-01, 3.669795140006606e+03, 1.124344293905302e+03, 1.383068353378168e+03, 1.044675283038009e+00, -7.439692042228431e+00, 1.853818113895938e+03, 4.365691124449543e+02
1013, 6.773514396109306e-01, 4.858584618144162e-01, 4.667077188430650e-04, 8.802275497428116e-01, 1.867175981799400e-01, 3.622386995375633e+03, 1.101986463106034e+03, 1.375593130301960e+03, 1.060419671424780e+00, -7.607390520627134e+00, 1.886035979702313e+03, 4.000739448723915e+02
1014, 6.783100974750701e-01, 4.860509686258581e-01, 4.603183207032124e-04, 8.823068601554943e-01, 1.670641912266121e-01, 3.578620521161936e+03, 1.081092464102579e+03, 1.368243211950573e+03, 1.075831325147033e+00, -7.764109295002064e+00, 1.916732010161196e+03, 3.629318749933609e+02
1015, 6.793028572085218e-01, 4.862279613813009e-01, 4.543138287544275e-04, 8.843721267953009e-01, 1.477431214889859e-01, 3.537765351237334e+03, 1.061191274727415e+03, 1.360806692375729e+03, 1.091373870097532e+00, -7.913381342299632e+00, 1.946610626447241e+03, 3.252005819282384e+02
1016, 6.803284281312175e-01, 4.863881507489726e-01, 4.481799828403111e-04, 8.856676622902739e-01, 1.285663335004971e-01, 3.495938597211026e+03, 1.040958088354564e+03, 1.353129962475034e+03, 1.107368531582374e+00, -8.065143586067732e+00, 1.976142835914745e+03, 2.868631764536123e+02
1017, 6.813854569119479e-01, 4.865302781750815e-01, 4.417843053502472e-04, 8.860335966627533e-01, 1.094979194231094e-01, 3.452160378476548e+03, 1.020034072494436e+03, 1.345126466825566e+03, 1.123996636258384e+00, -8.222087506667066e+00, 2.005579614151989e+03, 2.478538012714131e+02
1018, 6.824725301157376e-01, 4.866531234398730e-01, 4.349602869447326e-04, 8.857731977102863e-01, 9.057260296971073e-02, 3.405499001355815e+03, 9.976616976641488e+02, 1.336264451033422e+03, 1.142353930249869e+00, -8.389895074891772e+00, 2.036446140709015e+03, 2.082318907914901e+02
1019, 6.835881771487785e-01, 4.867555120227297e-01, 4.271837329902887e-04, 8.842898356787893e-01, 7.173436038641701e-02, 3.352121031614283e+03, 9.723351612468064e+02, 1.326050326041400e+03, 1.163428085432213e+00, -8.579860803608025e+00, 2.070045667443268e+03, 1.679239045089008e+02
1020, 6.847308735999329e-01, 4.868363222270073e-01, 4.180145312337022e-04, 8.803797903745341e-01, 5.294771763438326e-02, 3.288447946400233e+03, 9.432045396513280e+02, 1.314538243735296e+03, 1.187111278072667e+00, -8.798359680365333e+00, 2.106098531494194e+03, 1.266647776050193e+02
